review_id,order_id,review_score,review_comment_title,review_creation_date
REV001301,ORD0002086,5,Exactly what I needed,2024-04-14 21:20:15
REV001302,ORD0000520,5,,2024-08-27 09:07:11
REV001303,ORD0000394,4,Poor quality,2023-02-01 18:10:46
REV001304,ORD0002591,5,,2024-04-29 06:41:00
REV001305,ORD0002306,3,Exactly what I needed,2024-09-25 07:38:26
REV001306,ORD0001346,5,Great product,2023-01-07 11:29:16
REV001307,ORD0002794,5,Not as expected,2024-12-25 10:04:45
REV001308,ORD0000066,4,Exactly what I needed,2023-05-02 08:49:00
REV001309,ORD0001803,3,,2024-09-16 16:44:59
REV001310,ORD0000859,4,Fast delivery,2023-06-13 17:58:22
REV001311,ORD0002233,5,Great product,2024-01-01 23:56:42
REV001312,ORD0002452,4,,2023-12-26 17:30:18
REV001313,ORD0000548,4,Would buy again,2023-05-26 18:50:29
REV001314,ORD0001554,4,Great product,2023-04-06 17:05:34
REV001315,ORD0000486,2,,2024-05-19 08:22:29
REV001316,ORD0002793,4,Great product,2023-04-25 05:12:34
REV001317,ORD0001615,5,Would buy again,2024-12-04 11:08:47
REV001318,ORD0001436,4,Would buy again,2024-03-27 15:34:41
REV001319,ORD0000620,4,Fast delivery,2024-02-25 02:16:47
REV001320,ORD0001695,5,Exactly what I needed,2024-11-23 05:22:42
REV001321,ORD0001957,4,,2023-08-17 23:53:23
REV001322,ORD0000521,4,Exactly what I needed,2024-04-15 04:58:15
REV001323,ORD0002301,5,Fast delivery,2023-10-05 01:12:46
REV001324,ORD0001483,3,Exactly what I needed,2024-09-11 16:35:47
REV001325,ORD0002120,5,,2024-01-11 08:36:25
REV001326,ORD0001355,4,,2024-05-18 22:01:21
REV001327,ORD0001901,5,Not as expected,2024-06-27 18:10:10
REV001328,ORD0002498,5,,2024-07-28 05:37:20
REV001329,ORD0002370,3,Poor quality,2024-11-07 00:59:29
REV001330,ORD0002534,5,,2024-12-17 13:30:46
REV001331,ORD0000533,5,Would buy again,2024-02-06 16:12:24
REV001332,ORD0000619,4,,2023-02-08 07:01:28
REV001333,ORD0000281,5,Late delivery,2023-11-14 21:11:19
REV001334,ORD0001327,4,Fast delivery,2023-07-26 06:04:57
REV001335,ORD0002943,5,Would buy again,2023-06-23 11:13:58
REV001336,ORD0001465,1,Exactly what I needed,2023-11-29 01:36:09
REV001337,ORD0000155,5,Late delivery,2024-09-27 01:28:57
REV001338,ORD0002969,5,Poor quality,2023-01-20 02:49:08
REV001339,ORD0002026,4,Great product,2024-12-14 21:23:03
REV001340,ORD0000907,5,Great product,2024-04-29 18:55:24
REV001341,ORD0001698,4,Late delivery,2023-09-28 07:04:13
REV001342,ORD0001260,5,Late delivery,2024-01-01 01:14:00
REV001343,ORD0001250,3,Fast delivery,2024-04-14 06:59:55
REV001344,ORD0002827,5,Late delivery,2024-01-27 20:36:54
REV001345,ORD0000091,5,,2023-10-27 04:29:18
REV001346,ORD0000737,2,Fast delivery,2024-08-20 00:13:40
REV001347,ORD0000427,5,,2023-07-29 05:50:56
REV001348,ORD0001296,4,Exactly what I needed,2023-04-09 16:06:38
REV001349,ORD0002684,4,Poor quality,2023-11-23 04:25:27
REV001350,ORD0000469,1,Fast delivery,2024-12-06 06:27:27
REV001351,ORD0000350,5,Late delivery,2024-04-12 22:24:40
REV001352,ORD0001724,1,,2024-02-02 10:20:09
REV001353,ORD0001586,4,Would buy again,2024-10-04 14:10:21
REV001354,ORD0001618,5,,2024-02-17 21:03:32
REV001355,ORD0002157,5,Poor quality,2024-12-30 05:26:14
REV001356,ORD0000183,4,Exactly what I needed,2024-09-01 02:24:10
REV001357,ORD0000693,5,Late delivery,2024-09-23 12:16:38
REV001358,ORD0000192,4,Exactly what I needed,2023-05-16 07:49:41
REV001359,ORD0001294,5,Would buy again,2024-12-21 17:14:47
REV001360,ORD0002588,4,,2023-08-28 19:30:15
REV001361,ORD0000944,5,Late delivery,2023-05-02 06:31:16
REV001362,ORD0000210,5,Late delivery,2024-11-24 18:12:28
REV001363,ORD0000067,4,Fast delivery,2024-01-16 17:16:17
REV001364,ORD0001676,4,Late delivery,2023-09-09 05:41:09
REV001365,ORD0000040,4,,2024-03-14 21:45:32
REV001366,ORD0001385,5,Great product,2023-03-03 23:46:47
REV001367,ORD0002084,5,Late delivery,2024-03-27 22:10:44
REV001368,ORD0002528,5,Late delivery,2024-11-19 05:36:45
REV001369,ORD0000876,4,Late delivery,2024-05-03 21:26:57
REV001370,ORD0000535,4,Not as expected,2023-09-07 03:28:54
REV001371,ORD0001556,4,Poor quality,2024-11-22 14:01:26
REV001372,ORD0001553,1,,2024-11-21 18:40:14
REV001373,ORD0001692,5,Fast delivery,2023-09-23 06:58:34
REV001374,ORD0002116,5,,2023-12-30 15:03:38
REV001375,ORD0001088,5,Late delivery,2023-10-23 16:34:45
REV001376,ORD0001181,5,Great product,2024-08-23 18:29:28
REV001377,ORD0002894,1,Great product,2023-05-13 03:58:39
REV001378,ORD0001186,4,Not as expected,2023-07-05 17:33:09
REV001379,ORD0001747,4,Late delivery,2024-08-08 12:59:51
REV001380,ORD0000288,4,Not as expected,2023-04-15 13:56:01
REV001381,ORD0002424,5,Would buy again,2024-03-11 17:08:13
REV001382,ORD0002429,4,Fast delivery,2024-11-13 04:13:17
REV001383,ORD0002723,4,Fast delivery,2023-07-11 07:26:43
REV001384,ORD0000134,4,Great product,2023-05-21 21:45:29
REV001385,ORD0002749,5,Not as expected,2023-04-04 15:55:51
REV001386,ORD0001491,5,Great product,2023-11-08 00:15:06
REV001387,ORD0000525,4,Late delivery,2024-04-30 05:29:44
REV001388,ORD0001511,5,,2023-12-22 15:26:42
REV001389,ORD0001289,5,Exactly what I needed,2023-07-19 13:25:27
REV001390,ORD0002851,5,,2023-08-11 16:11:33
REV001391,ORD0000993,5,Fast delivery,2024-06-01 13:36:48
REV001392,ORD0001170,5,Great product,2024-11-08 09:59:40
REV001393,ORD0000093,4,Poor quality,2023-03-21 19:27:15
REV001394,ORD0002468,5,Fast delivery,2024-01-10 19:14:05
REV001395,ORD0001974,5,Late delivery,2024-03-25 13:20:07
REV001396,ORD0001347,5,Fast delivery,2023-03-24 07:05:26
REV001397,ORD0001642,5,Not as expected,2024-06-19 14:26:21
REV001398,ORD0001298,4,,2024-07-08 00:26:13
REV001399,ORD0001011,5,,2023-03-06 09:31:13
REV001400,ORD0001314,5,,2023-11-05 00:09:09
REV001401,ORD0000449,4,Exactly what I needed,2023-12-15 00:08:24
REV001402,ORD0000667,5,,2024-07-05 12:30:24
REV001403,ORD0001981,5,Fast delivery,2024-03-08 06:57:42
REV001404,ORD0000126,3,Fast delivery,2024-11-26 00:26:43
REV001405,ORD0000680,4,,2023-03-21 17:22:27
REV001406,ORD0002819,5,,2024-03-27 14:27:05
REV001407,ORD0002218,5,Fast delivery,2024-01-02 14:44:33
REV001408,ORD0001800,5,Late delivery,2024-11-29 07:31:29
REV001409,ORD0000498,5,Great product,2024-05-10 11:42:32
REV001410,ORD0000214,3,Great product,2023-08-30 10:15:12
REV001411,ORD0001047,4,Fast delivery,2024-03-31 10:27:03
REV001412,ORD0001233,5,,2024-09-18 02:44:46
REV001413,ORD0001806,5,Not as expected,2024-12-16 20:01:38
REV001414,ORD0002297,5,Late delivery,2024-07-27 12:54:34
REV001415,ORD0000908,5,Not as expected,2023-10-29 14:55:40
REV001416,ORD0000731,2,,2024-12-28 05:23:16
REV001417,ORD0001616,5,Not as expected,2024-01-27 03:32:17
REV001418,ORD0001564,5,Not as expected,2023-03-17 19:55:18
REV001419,ORD0000003,1,,2023-06-06 12:47:23
REV001420,ORD0002060,5,Would buy again,2024-11-01 07:07:55
REV001421,ORD0001348,3,,2024-02-04 08:33:42
REV001422,ORD0002738,4,Not as expected,2023-04-22 08:09:33
REV001423,ORD0001158,4,Not as expected,2023-01-03 01:28:12
REV001424,ORD0002004,4,Poor quality,2024-06-05 00:18:32
REV001425,ORD0001637,5,,2023-06-08 02:02:40
REV001426,ORD0000685,4,,2023-12-13 11:02:22
REV001427,ORD0000388,5,,2024-02-28 18:42:46
REV001428,ORD0001656,5,Exactly what I needed,2023-03-26 21:06:51
REV001429,ORD0001340,4,Late delivery,2024-01-05 15:01:40
REV001430,ORD0002444,5,,2023-01-18 00:59:40
REV001431,ORD0001397,5,,2023-08-19 23:56:10
REV001432,ORD0000030,4,Fast delivery,2023-09-21 22:11:05
REV001433,ORD0002110,5,Late delivery,2023-12-16 13:27:59
REV001434,ORD0000048,3,Poor quality,2023-06-03 01:46:16
REV001435,ORD0001448,4,Late delivery,2024-10-30 14:08:55
REV001436,ORD0001718,5,,2024-02-02 08:44:46
REV001437,ORD0002131,5,,2024-01-06 05:22:56
REV001438,ORD0000990,2,Fast delivery,2023-02-16 23:13:13
REV001439,ORD0002842,4,,2023-12-04 04:26:39
REV001440,ORD0001449,4,Not as expected,2024-02-26 11:00:18
REV001441,ORD0002428,5,Exactly what I needed,2023-12-18 15:57:04
REV001442,ORD0002409,4,Not as expected,2023-12-22 12:33:57
REV001443,ORD0001284,5,Poor quality,2024-02-14 03:22:29
REV001444,ORD0000253,5,,2023-07-15 04:16:31
REV001445,ORD0000912,5,,2023-11-17 16:19:13
REV001446,ORD0002176,5,,2023-05-06 04:45:45
REV001447,ORD0001545,4,,2023-12-12 15:46:29
REV001448,ORD0001100,2,Late delivery,2024-02-19 15:45:55
REV001449,ORD0001452,4,Would buy again,2023-02-21 16:38:46
REV001450,ORD0001163,5,Poor quality,2023-03-08 01:34:01
REV001451,ORD0000112,3,,2023-06-15 19:14:30
REV001452,ORD0000412,2,Fast delivery,2024-09-10 05:50:37
REV001453,ORD0001994,5,,2023-03-08 23:12:57
REV001454,ORD0001293,4,Great product,2023-08-05 11:23:21
REV001455,ORD0000479,5,Late delivery,2024-05-11 23:10:44
REV001456,ORD0001691,2,Fast delivery,2024-04-06 01:53:08
REV001457,ORD0002597,5,Not as expected,2024-07-06 02:25:34
REV001458,ORD0001804,4,Not as expected,2024-06-10 17:09:04
REV001459,ORD0002238,4,Exactly what I needed,2023-09-22 08:49:31
REV001460,ORD0002378,2,Fast delivery,2024-09-13 00:22:02
REV001461,ORD0002496,5,,2024-03-13 19:57:28
REV001462,ORD0001312,5,Poor quality,2024-08-13 17:29:59
REV001463,ORD0002678,1,,2024-10-20 03:26:47
REV001464,ORD0001712,2,,2024-04-27 13:04:21
REV001465,ORD0002829,5,Not as expected,2024-09-01 16:42:29
REV001466,ORD0001962,3,Would buy again,2024-04-16 15:09:06
REV001467,ORD0001950,5,,2023-04-22 08:28:37
REV001468,ORD0001865,5,,2024-07-29 22:49:47
REV001469,ORD0002604,4,Poor quality,2023-02-11 09:27:31
REV001470,ORD0001413,5,Late delivery,2024-01-01 06:43:23
REV001471,ORD0002609,5,Not as expected,2023-11-03 22:48:43
REV001472,ORD0000278,5,Not as expected,2023-04-09 00:14:45
REV001473,ORD0001643,4,,2024-03-02 04:23:28
REV001474,ORD0000940,5,Poor quality,2024-07-03 08:16:40
REV001475,ORD0000047,5,,2024-04-20 11:51:59
REV001476,ORD0002466,4,,2024-01-10 03:12:24
REV001477,ORD0001199,5,,2024-08-30 18:00:50
REV001478,ORD0001442,3,Exactly what I needed,2023-06-02 14:07:15
REV001479,ORD0002771,5,Fast delivery,2023-08-29 14:59:58
REV001480,ORD0002041,5,Poor quality,2023-12-04 05:35:35
REV001481,ORD0002699,5,Would buy again,2023-04-09 09:38:14
REV001482,ORD0000661,4,Would buy again,2024-09-10 04:07:02
REV001483,ORD0002614,5,Poor quality,2023-12-29 14:10:29
REV001484,ORD0000143,3,,2024-06-13 10:22:00
REV001485,ORD0001837,5,,2023-05-29 04:51:53
REV001486,ORD0000133,4,Would buy again,2024-07-27 15:20:46
REV001487,ORD0002915,4,Not as expected,2024-08-30 04:23:53
REV001488,ORD0002243,3,Great product,2024-02-18 09:46:59
REV001489,ORD0000233,4,Exactly what I needed,2024-01-22 10:04:57
REV001490,ORD0002128,2,Would buy again,2024-10-16 12:06:23
REV001491,ORD0000377,4,Poor quality,2023-02-04 18:04:12
REV001492,ORD0001220,5,,2023-12-16 07:48:38
REV001493,ORD0000055,5,Not as expected,2024-02-04 01:11:31
REV001494,ORD0002358,4,Late delivery,2024-05-29 18:01:36
REV001495,ORD0000240,3,Would buy again,2024-11-04 11:41:57
REV001496,ORD0000795,5,,2024-09-27 08:11:30
REV001497,ORD0002224,5,,2023-07-26 05:34:42
REV001498,ORD0000201,5,,2023-08-14 06:05:01
REV001499,ORD0001562,3,Would buy again,2023-06-30 19:07:19
REV001500,ORD0001112,3,Fast delivery,2023-05-27 18:52:26
REV001501,ORD0000681,5,Exactly what I needed,2023-11-13 10:11:25
REV001502,ORD0000435,5,Fast delivery,2024-12-17 00:39:53
REV001503,ORD0000851,5,,2024-11-10 10:36:12
REV001504,ORD0000157,5,Poor quality,2023-12-10 23:40:25
REV001505,ORD0000116,5,Not as expected,2023-04-13 05:18:27
REV001506,ORD0000848,4,,2023-04-03 18:31:15
REV001507,ORD0002913,5,Not as expected,2023-02-06 22:56:34
REV001508,ORD0000057,5,,2023-07-07 19:59:34
REV001509,ORD0002818,5,Poor quality,2023-06-21 08:52:45
REV001510,ORD0002493,2,Fast delivery,2024-04-02 16:05:02
REV001511,ORD0002188,5,,2024-05-16 13:14:43
REV001512,ORD0000773,4,Exactly what I needed,2023-09-21 17:41:00
REV001513,ORD0000985,3,Late delivery,2024-06-02 02:45:59
REV001514,ORD0000013,5,Late delivery,2024-06-16 03:42:23
REV001515,ORD0000379,3,Exactly what I needed,2023-04-27 12:50:04
REV001516,ORD0001835,5,Poor quality,2024-01-15 07:22:45
REV001517,ORD0001581,4,Poor quality,2023-12-15 16:05:10
REV001518,ORD0001083,5,Poor quality,2023-03-10 20:44:14
REV001519,ORD0001273,4,Late delivery,2023-11-24 01:43:48
REV001520,ORD0000251,4,Fast delivery,2024-05-06 16:04:58
REV001521,ORD0000264,4,,2024-02-18 01:04:33
REV001522,ORD0000972,4,Exactly what I needed,2024-11-12 08:54:45
REV001523,ORD0001533,5,Poor quality,2023-06-05 22:03:19
REV001524,ORD0001949,5,Late delivery,2024-07-30 12:36:02
REV001525,ORD0001782,5,Exactly what I needed,2024-10-10 10:49:01
REV001526,ORD0000496,5,Exactly what I needed,2024-06-28 22:04:23
REV001527,ORD0001772,5,Fast delivery,2023-12-11 17:13:21
REV001528,ORD0002531,4,Would buy again,2023-07-20 18:39:16
REV001529,ORD0001514,5,Not as expected,2023-11-19 04:20:14
REV001530,ORD0001339,4,Exactly what I needed,2024-03-13 11:54:54
REV001531,ORD0000669,5,,2024-10-09 22:32:44
REV001532,ORD0001975,5,Great product,2024-02-05 02:23:13
REV001533,ORD0002252,5,Fast delivery,2024-07-19 16:05:56
REV001534,ORD0002658,5,,2024-05-11 16:16:31
REV001535,ORD0001094,3,Fast delivery,2023-08-30 18:42:29
REV001536,ORD0002319,5,Would buy again,2024-04-08 20:48:16
REV001537,ORD0002028,2,Exactly what I needed,2023-12-31 15:50:00
REV001538,ORD0000705,3,Would buy again,2024-10-23 14:11:17
REV001539,ORD0002872,5,Would buy again,2023-10-20 03:21:19
REV001540,ORD0001029,4,Would buy again,2023-04-25 18:23:36
REV001541,ORD0001920,4,,2024-07-07 21:30:59
REV001542,ORD0001910,5,,2023-10-11 23:58:49
REV001543,ORD0000128,5,,2023-04-12 01:10:47
REV001544,ORD0001821,5,Fast delivery,2024-05-25 12:29:53
REV001545,ORD0001872,4,Fast delivery,2024-10-10 06:51:39
REV001546,ORD0002173,4,Not as expected,2023-07-14 07:34:24
REV001547,ORD0001129,1,Exactly what I needed,2024-04-25 11:31:01
REV001548,ORD0002991,5,Great product,2024-04-08 07:55:12
REV001549,ORD0001745,5,Poor quality,2023-03-08 23:12:44
REV001550,ORD0000150,4,Not as expected,2024-05-30 04:50:58
REV001551,ORD0001880,5,Would buy again,2023-11-18 16:06:54
REV001552,ORD0002761,5,,2023-01-03 19:52:29
REV001553,ORD0000760,5,Poor quality,2024-05-23 22:29:33
REV001554,ORD0000259,5,,2024-04-14 21:34:16
REV001555,ORD0001356,4,Would buy again,2024-03-23 10:02:37
REV001556,ORD0000649,5,Would buy again,2024-05-02 03:42:49
REV001557,ORD0002216,5,Would buy again,2024-11-24 02:03:50
REV001558,ORD0000938,4,Not as expected,2024-07-11 16:50:01
REV001559,ORD0001769,5,,2023-05-09 22:34:04
REV001560,ORD0002634,4,Would buy again,2023-06-14 13:26:04
REV001561,ORD0001105,5,,2024-07-06 08:05:53
REV001562,ORD0002045,5,Exactly what I needed,2024-07-15 18:03:26
REV001563,ORD0002053,5,,2023-06-14 21:37:24
REV001564,ORD0002720,5,Late delivery,2023-07-27 04:07:20
REV001565,ORD0000005,3,Fast delivery,2024-02-19 23:10:31
REV001566,ORD0000658,4,Great product,2023-03-31 21:04:30
REV001567,ORD0002587,5,Not as expected,2023-01-14 00:11:18
REV001568,ORD0001479,2,Fast delivery,2024-03-29 02:33:19
REV001569,ORD0000165,1,Great product,2023-05-24 17:26:02
REV001570,ORD0002967,5,Not as expected,2023-01-22 14:15:46
REV001571,ORD0001363,4,Late delivery,2024-05-22 03:58:04
REV001572,ORD0002455,5,Late delivery,2023-11-01 20:39:12
REV001573,ORD0001507,5,Fast delivery,2023-01-04 04:44:48
REV001574,ORD0000191,4,Great product,2024-04-12 03:12:08
REV001575,ORD0001831,5,Poor quality,2023-05-24 08:54:57
REV001576,ORD0001674,5,Fast delivery,2023-03-22 19:34:46
REV001577,ORD0001799,3,Would buy again,2023-04-14 16:16:11
REV001578,ORD0002982,5,Would buy again,2023-05-21 11:13:33
REV001579,ORD0000042,5,Great product,2024-12-13 11:34:57
REV001580,ORD0001307,5,,2023-02-27 10:21:48
REV001581,ORD0002853,5,Would buy again,2023-04-14 04:48:01
REV001582,ORD0002590,5,Poor quality,2023-07-11 00:56:42
REV001583,ORD0000622,5,Fast delivery,2024-02-26 07:48:17
REV001584,ORD0001731,5,Would buy again,2024-06-08 08:52:16
REV001585,ORD0002775,5,,2024-03-12 05:37:23
REV001586,ORD0001856,5,,2024-04-24 02:39:19
REV001587,ORD0001274,4,Poor quality,2024-07-20 13:09:03
REV001588,ORD0000842,2,Poor quality,2024-10-10 05:00:12
REV001589,ORD0001673,5,,2024-12-12 22:09:32
REV001590,ORD0001796,5,Late delivery,2023-01-02 05:15:34
REV001591,ORD0002784,2,Great product,2023-01-15 23:00:37
REV001592,ORD0002841,4,Late delivery,2024-12-26 02:57:17
REV001593,ORD0000913,5,Would buy again,2023-04-22 19:53:12
REV001594,ORD0001411,5,Not as expected,2024-05-15 07:29:40
REV001595,ORD0002437,4,,2023-11-22 10:27:20
REV001596,ORD0000874,4,Poor quality,2024-07-29 04:44:20
REV001597,ORD0001867,4,,2023-02-05 22:17:52
REV001598,ORD0001972,5,Not as expected,2023-11-22 09:48:17
REV001599,ORD0000020,4,Fast delivery,2024-04-10 03:28:35
REV001600,ORD0002518,5,Great product,2023-11-10 16:34:47
REV001601,ORD0000957,5,Would buy again,2024-12-26 12:12:54
REV001602,ORD0001142,5,Would buy again,2023-04-14 16:45:04
REV001603,ORD0000357,4,Great product,2023-03-15 03:47:51
REV001604,ORD0001030,5,,2023-08-03 09:42:38
REV001605,ORD0002200,1,Not as expected,2023-04-23 12:50:25
REV001606,ORD0002633,5,Late delivery,2024-05-12 05:40:56
REV001607,ORD0000024,5,Late delivery,2023-07-26 15:33:21
REV001608,ORD0001629,3,Would buy again,2023-08-22 09:06:48
REV001609,ORD0000234,5,Late delivery,2024-01-18 21:32:45
REV001610,ORD0000499,2,Fast delivery,2024-09-21 09:02:38
REV001611,ORD0001015,5,Exactly what I needed,2023-12-19 15:31:15
REV001612,ORD0001208,5,Fast delivery,2023-05-09 15:01:20
REV001613,ORD0002461,3,Poor quality,2024-06-16 17:38:32
REV001614,ORD0002732,3,,2024-02-10 13:05:47
REV001615,ORD0000554,5,,2023-11-11 06:59:11
REV001616,ORD0001905,2,Fast delivery,2024-03-31 13:41:08
REV001617,ORD0002920,5,,2023-01-01 14:43:25
REV001618,ORD0002288,4,Would buy again,2024-08-25 23:10:37
REV001619,ORD0002080,5,Poor quality,2024-05-16 09:12:56
REV001620,ORD0001474,4,Late delivery,2023-03-23 18:48:37
REV001621,ORD0000087,3,Not as expected,2023-03-31 10:01:44
REV001622,ORD0002676,5,Poor quality,2024-10-14 19:07:52
REV001623,ORD0001550,4,Fast delivery,2024-01-26 10:57:13
REV001624,ORD0001540,5,Not as expected,2023-07-26 02:01:59
REV001625,ORD0002953,5,,2023-02-06 22:56:55
REV001626,ORD0000194,3,,2023-06-02 21:55:29
REV001627,ORD0001902,5,Would buy again,2024-08-03 08:07:36
REV001628,ORD0000488,5,Exactly what I needed,2023-12-20 02:18:42
REV001629,ORD0001515,4,Exactly what I needed,2023-04-06 11:03:08
REV001630,ORD0002008,5,Exactly what I needed,2023-01-13 06:39:34
REV001631,ORD0002354,4,,2023-07-21 03:46:56
REV001632,ORD0000756,3,,2024-07-27 23:02:11
REV001633,ORD0000729,5,,2023-07-02 05:21:59
REV001634,ORD0002520,4,Would buy again,2024-08-02 17:34:51
REV001635,ORD0001305,5,Not as expected,2023-03-04 22:29:13
REV001636,ORD0002843,4,Fast delivery,2024-01-05 08:35:47
REV001637,ORD0002012,5,Fast delivery,2023-07-18 04:06:09
REV001638,ORD0001733,5,Would buy again,2023-05-09 09:28:04
REV001639,ORD0002691,5,Fast delivery,2023-06-20 18:34:58
REV001640,ORD0002199,4,Late delivery,2024-09-14 18:57:27
REV001641,ORD0000025,4,Poor quality,2023-05-14 06:14:17
REV001642,ORD0001793,2,Not as expected,2024-04-24 06:49:54
REV001643,ORD0000967,5,,2023-01-26 15:52:48
REV001644,ORD0002192,2,Not as expected,2024-01-20 09:05:46
REV001645,ORD0002335,5,Poor quality,2024-11-27 06:15:29
REV001646,ORD0002907,5,Poor quality,2024-09-23 15:09:22
REV001647,ORD0002125,5,Not as expected,2024-07-08 01:41:20
REV001648,ORD0001032,5,Great product,2024-12-04 13:18:07
REV001649,ORD0002552,5,Not as expected,2024-06-23 07:27:04
REV001650,ORD0002442,5,Great product,2023-12-22 19:44:55
REV001651,ORD0002799,5,Fast delivery,2023-07-02 04:27:54
REV001652,ORD0000772,4,,2023-10-18 12:46:55
REV001653,ORD0001672,4,,2023-03-27 09:37:57
REV001654,ORD0002070,3,Great product,2023-03-01 00:05:48
REV001655,ORD0002735,4,Exactly what I needed,2024-12-26 23:54:06
REV001656,ORD0001886,5,Poor quality,2023-01-27 03:23:05
REV001657,ORD0002780,3,Not as expected,2024-08-09 02:02:32
REV001658,ORD0001569,3,Great product,2024-10-08 14:45:12
REV001659,ORD0002605,4,Poor quality,2023-05-13 04:58:02
REV001660,ORD0002232,5,,2024-12-04 12:54:19
REV001661,ORD0002742,4,Would buy again,2024-02-09 09:30:05
REV001662,ORD0002571,5,,2023-07-09 23:33:53
REV001663,ORD0002592,5,,2024-06-24 07:26:53
REV001664,ORD0000402,4,Late delivery,2023-07-30 06:14:19
REV001665,ORD0001407,3,Late delivery,2023-11-24 08:49:34
REV001666,ORD0002397,4,Would buy again,2024-04-03 07:39:28
REV001667,ORD0002884,4,Poor quality,2024-08-26 03:57:23
REV001668,ORD0001330,5,Fast delivery,2024-02-12 08:46:20
REV001669,ORD0001889,3,Poor quality,2023-02-19 15:31:08
REV001670,ORD0000555,4,,2024-11-02 17:03:54
REV001671,ORD0000105,4,Exactly what I needed,2024-08-06 02:39:33
REV001672,ORD0002739,5,Poor quality,2023-06-13 06:42:30
REV001673,ORD0001960,4,Exactly what I needed,2023-11-03 13:57:32
REV001674,ORD0000923,5,,2024-05-14 04:17:18
REV001675,ORD0002870,5,Would buy again,2024-01-05 00:16:56
REV001676,ORD0000477,5,Would buy again,2024-03-07 04:00:04
REV001677,ORD0002704,4,,2023-02-06 14:16:52
REV001678,ORD0001146,4,,2024-05-23 10:01:30
REV001679,ORD0001908,4,Great product,2024-04-06 19:35:24
REV001680,ORD0000515,5,,2024-07-19 16:32:29
REV001681,ORD0001907,4,Great product,2024-01-11 17:24:32
REV001682,ORD0002867,4,Late delivery,2023-06-12 23:21:37
REV001683,ORD0001282,5,Fast delivery,2023-06-25 15:32:46
REV001684,ORD0001855,3,,2023-07-29 01:50:24
REV001685,ORD0001130,2,Great product,2024-05-29 23:55:21
REV001686,ORD0002083,5,,2024-03-19 14:02:29
REV001687,ORD0000267,5,,2024-10-08 22:33:18
REV001688,ORD0002422,1,Exactly what I needed,2024-04-15 08:23:32
REV001689,ORD0002573,5,Would buy again,2023-11-19 12:44:05
REV001690,ORD0000798,5,Great product,2023-06-19 08:26:22
REV001691,ORD0000641,4,Fast delivery,2024-11-21 20:06:16
REV001692,ORD0000983,3,,2023-01-20 09:25:50
REV001693,ORD0000475,3,Would buy again,2023-10-16 18:41:18
REV001694,ORD0000757,4,,2023-03-09 03:01:10
REV001695,ORD0000174,4,Exactly what I needed,2024-11-23 08:29:10
REV001696,ORD0000659,4,Fast delivery,2024-06-01 11:56:39
REV001697,ORD0000589,5,Not as expected,2024-12-20 09:09:12
REV001698,ORD0001502,4,Late delivery,2023-12-21 15:20:13
REV001699,ORD0002095,4,Great product,2024-05-21 12:37:02
REV001700,ORD0001789,3,Poor quality,2023-12-29 05:24:55
REV001701,ORD0002811,4,Late delivery,2024-11-12 08:33:19
REV001702,ORD0000887,5,Not as expected,2024-04-26 14:17:27
REV001703,ORD0001595,5,Exactly what I needed,2023-05-23 17:35:31
REV001704,ORD0000916,4,Late delivery,2023-04-09 02:12:12
REV001705,ORD0002640,5,Exactly what I needed,2024-08-02 23:14:05
REV001706,ORD0001647,5,Late delivery,2024-11-08 02:26:00
REV001707,ORD0002848,5,,2023-07-31 05:30:30
REV001708,ORD0001785,5,Exactly what I needed,2024-02-16 22:25:29
REV001709,ORD0002753,5,Would buy again,2024-08-29 21:37:17
REV001710,ORD0002782,5,Poor quality,2024-03-14 10:18:19
REV001711,ORD0000557,4,Exactly what I needed,2024-11-14 04:32:32
REV001712,ORD0000428,5,Not as expected,2024-02-03 14:23:51
REV001713,ORD0002366,3,Not as expected,2024-10-14 19:51:35
REV001714,ORD0000829,3,Not as expected,2023-08-20 16:33:25
REV001715,ORD0002603,5,Would buy again,2023-01-25 16:47:02
REV001716,ORD0002946,5,Not as expected,2024-10-22 17:18:21
REV001717,ORD0000537,5,Late delivery,2023-07-13 01:50:26
REV001718,ORD0001079,4,Exactly what I needed,2023-01-19 00:33:59
REV001719,ORD0001468,4,Great product,2024-07-24 20:31:08
REV001720,ORD0000606,5,,2024-03-11 12:27:13
REV001721,ORD0001214,3,,2024-06-01 17:31:35
REV001722,ORD0000933,5,Fast delivery,2024-05-22 10:46:01
REV001723,ORD0000698,3,,2024-02-18 10:24:24
REV001724,ORD0000219,5,Great product,2024-05-01 10:52:51
REV001725,ORD0002914,5,Not as expected,2023-12-13 15:16:33
REV001726,ORD0002488,5,Fast delivery,2024-06-12 04:17:50
REV001727,ORD0002873,3,Poor quality,2024-07-18 20:47:08
REV001728,ORD0001071,5,,2024-04-07 16:57:05
REV001729,ORD0001382,5,Great product,2024-08-02 03:34:34
REV001730,ORD0001341,5,Would buy again,2024-09-04 16:35:53
REV001731,ORD0000642,5,Poor quality,2023-05-06 21:53:18
REV001732,ORD0001043,4,,2024-01-03 23:05:08
REV001733,ORD0002925,1,Would buy again,2024-05-28 20:18:31
REV001734,ORD0002722,5,Poor quality,2024-12-15 02:48:55
REV001735,ORD0002470,4,,2023-02-28 13:56:09
REV001736,ORD0001196,5,Late delivery,2023-04-21 22:25:09
REV001737,ORD0000965,4,,2023-11-29 02:36:31
