order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp
ORD0002225,CUST000784,delivered,2023-06-19 22:02:17,2023-06-21 15:02:17,2023-07-02 15:02:17
ORD0002226,CUST000484,delivered,28/04/2024 03:39,2024-04-28 09:39:06,2024-05-10 09:39:06
ORD0002227,CUST001974,delivered,2024-07-31 12:14:55,2024-08-02 05:14:55,2024-08-10 05:14:55
ORD0002228,CUST000716,delivered,2023-04-26 15:42:41,2023-04-27 08:42:41,2023-05-06 08:42:41
ORD0002229,CUST000346,delivered,2024-01-17 12:03:15,2024-01-18 15:03:15,2024-02-06 15:03:15
ORD0002230,CUST001691,delivered,2023-03-20 21:09:20,2023-03-22 21:09:20,2023-03-28 21:09:20
ORD0002231,CUST002021,invoiced,03/11/2023 05:11,2023-11-04 10:11:11,
ORD0002232,CUST001914,delivered,2023-11-21 21:46:49,2023-11-23 19:46:49,2023-12-07 19:46:49
ORD0002233,CUST000565,delivered,2023-11-07 20:04:13,2023-11-08 06:04:13,2023-11-14 06:04:13
ORD0002234,CUST001810,invoiced,2024-04-27 15:45:25,2024-04-28 20:45:25,
ORD0002235,CUST001753,processing,2023-12-10 07:26:12,2023-12-11 16:26:12,
ORD0002236,CUST000956,shipped,2023-08-16 22:20:17,2023-08-18 05:20:17,
ORD0002237,CUST000740,delivered,25/03/2024 02:04,2024-03-25 06:04:36,2024-04-02 06:04:36
ORD0002238,CUST000621,delivered,2024-12-25 09:50:40,2024-12-25 16:50:40,2025-01-12 16:50:40
ORD0002239,CUST000481,delivered,2023-08-23 01:19:55,2023-08-23 11:19:55,2023-08-29 11:19:55
ORD0002240,CUST000629,delivered,2023-06-12 16:53:42,2023-06-13 12:53:42,2023-06-16 12:53:42
ORD0002241,CUST001121,processing,2024-08-08 13:42:54,2024-08-09 14:42:54,
ORD0002242,CUST001727,delivered,2023-03-09 11:34:21,2023-03-10 09:34:21,2023-03-25 09:34:21
ORD0002243,CUST000730,shipped,2023-10-04 17:32:48,2023-10-05 04:32:48,
ORD0002244,CUST001351,shipped,2023-01-14 08:28:49,2023-01-15 10:28:49,
ORD0002245,CUST001569,processing,2024-05-14 06:59:51,2024-05-14 12:59:51,
ORD0002246,CUST001119,delivered,2024-04-20 17:03:55,2024-04-22 01:03:55,2024-04-30 01:03:55
ORD0002247,CUST001755,delivered,2023-12-27 02:07:03,2023-12-27 18:07:03,2023-12-29 18:07:03
ORD0002248,CUST001615,delivered,2023-06-25 00:46:41,2023-06-25 22:46:41,2023-07-15 22:46:41
ORD0002249,CUST001482,processing,26/01/2024 10:49,2024-01-26 22:49:28,
ORD0002250,CUST000047,delivered,2024-03-31 16:37:43,2024-04-01 19:37:43,2024-04-20 19:37:43
ORD0002251,CUST001734,delivered,2024-11-03 18:36:14,2024-11-03 20:36:14,2024-11-16 20:36:14
ORD0002252,CUST000329,delivered,2023-02-03 23:25:02,2023-02-04 11:25:02,2023-02-08 11:25:02
ORD0002253,CUST000168,delivered,2023-06-02 07:04:17,2023-06-04 02:04:17,2023-06-14 02:04:17
ORD0002254,CUST001450,delivered,2024-11-01 11:01:30,2024-11-01 13:01:30,2024-11-06 13:01:30
ORD0002255,CUST000008,delivered,2024-07-31 20:41:01,2024-08-02 06:41:01,2024-08-17 06:41:01
ORD0002256,CUST000788,delivered,21/04/2023 12:14,2023-04-21 19:14:49,2023-05-09 19:14:49
ORD0002257,CUST000215,delivered,2023-05-07 17:26:31,2023-05-07 21:26:31,2023-05-15 21:26:31
ORD0002258,CUST000164,delivered,2024-04-04 23:54:19,2024-04-06 15:54:19,2024-04-09 15:54:19
ORD0002259,CUST000609,delivered,2024-12-29 20:16:06,2024-12-29 21:16:06,2025-01-06 21:16:06
ORD0002260,CUST001536,delivered,2023-04-01 16:52:14,2023-04-02 08:52:14,2023-04-07 08:52:14
ORD0002261,CUST001560,shipped,2024-04-03 00:41:34,2024-04-04 06:41:34,
ORD0002262,CUST001811,delivered,2024-08-29 08:49:24,2024-08-31 08:49:24,2024-09-05 08:49:24
ORD0002263,CUST001400,delivered,2024-12-21 06:21:52,2024-12-21 16:21:52,2025-01-03 16:21:52
ORD0002264,CUST001039,invoiced,2023-02-09 13:22:36,2023-02-11 12:22:36,
ORD0002265,CUST001682,delivered,2023-08-10 06:50:02,2023-08-11 23:50:02,2023-08-27 23:50:02
ORD0002266,CUST001287,processing,2024-12-16 13:36:54,2024-12-16 14:36:54,
ORD0002267,CUST000691,delivered,2023-12-06 20:30:50,2023-12-07 18:30:50,2023-12-16 18:30:50
ORD0002268,CUST001889,shipped,2023-01-18 13:55:29,2023-01-19 20:55:29,
ORD0002269,CUST001525,delivered,04/11/2024 14:18,2024-11-05 19:18:28,2024-11-23 19:18:28
ORD0002270,CUST001464,delivered,2023-12-30 11:49:00,2024-01-01 02:49:00,2024-01-04 02:49:00
ORD0002271,CUST000056,delivered,2023-11-19 17:30:51,2023-11-20 00:30:51,2023-12-05 00:30:51
ORD0002272,CUST001998,delivered,2024-08-28 05:17:21,2024-08-29 21:17:21,2024-09-15 21:17:21
ORD0002273,CUST001297,delivered,2023-06-07 12:30:52,2023-06-09 08:30:52,2023-06-29 08:30:52
ORD0002274,CUST000405,delivered,2024-01-16 21:54:18,2024-01-17 05:54:18,2024-02-05 05:54:18
ORD0002275,CUST001798,processing,2023-02-01 07:35:20,2023-02-02 12:35:20,
ORD0002276,CUST000372,processing,2024-11-29 19:04:11,2024-11-29 20:04:11,
ORD0002277,CUST000750,delivered,2024-06-07 07:21:25,2024-06-09 06:21:25,2024-06-28 06:21:25
ORD0002278,CUST000347,delivered,2024-01-24 18:01:13,2024-01-24 21:01:13,2024-01-26 21:01:13
ORD0002279,CUST000436,delivered,2023-08-16 16:54:09,2023-08-17 05:54:09,2023-08-23 05:54:09
ORD0002280,CUST000800,invoiced,2023-05-07 00:55:05,2023-05-07 08:55:05,
ORD0002281,CUST001369,shipped,2023-10-26 14:42:01,2023-10-28 05:42:01,
ORD0002282,CUST000815,delivered,2024-10-19 19:39:26,2024-10-21 01:39:26,2024-10-31 01:39:26
ORD0002283,CUST000135,delivered,2024-09-14 00:52:13,2024-09-15 05:52:13,2024-09-28 05:52:13
ORD0002284,CUST001427,delivered,2023-07-11 00:03:14,2023-07-12 13:03:14,2023-07-25 13:03:14
ORD0002285,CUST000659,processing,21/04/2023 07:46,2023-04-21 13:46:19,
ORD0002286,CUST000795,delivered,12/11/2023 19:03,2023-11-13 15:03:24,2023-11-19 15:03:24
ORD0002287,CUST000745,delivered,08/01/2023 11:49,2023-01-09 01:49:04,2023-01-17 01:49:04
ORD0002288,CUST001070,canceled,2024-09-23 18:19:05,2024-09-25 12:19:05,
ORD0002289,CUST001737,canceled,2023-05-02 14:07:51,2023-05-03 09:07:51,
ORD0002290,CUST001102,shipped,2023-03-29 09:16:05,2023-03-31 01:16:05,
ORD0002291,CUST001030,delivered,13/08/2023 03:07,2023-08-14 14:07:06,2023-08-25 14:07:06
ORD0002292,CUST001230,delivered,2023-08-23 03:01:15,2023-08-23 10:01:15,2023-09-07 10:01:15
ORD0002293,CUST000095,delivered,2023-01-13 00:23:12,2023-01-13 21:23:12,2023-01-22 21:23:12
ORD0002294,CUST001473,delivered,2023-02-25 08:32:11,2023-02-26 09:32:11,2023-03-15 09:32:11
ORD0002295,CUST001430,processing,2024-03-03 05:39:57,2024-03-04 06:39:57,
ORD0002296,CUST001367,shipped,2023-07-10 08:23:57,2023-07-10 23:23:57,
ORD0002297,CUST001126,delivered,2023-09-14 07:32:59,2023-09-14 22:32:59,2023-09-25 22:32:59
ORD0002298,CUST001867,delivered,2023-01-14 06:19:09,2023-01-14 14:19:09,2023-01-24 14:19:09
ORD0002299,CUST001679,delivered,2023-05-01 18:08:07,2023-05-03 02:08:07,2023-05-21 02:08:07
ORD0002300,CUST000655,shipped,2024-10-26 12:05:58,2024-10-26 20:05:58,
ORD0002301,CUST000280,delivered,2023-09-07 06:58:18,2023-09-09 06:58:18,2023-09-14 06:58:18
ORD0002302,CUST001653,delivered,2023-12-15 18:42:51,2023-12-17 02:42:51,2023-12-29 02:42:51
ORD0002303,CUST001037,delivered,2023-10-17 00:44:42,2023-10-18 13:44:42,2023-11-04 13:44:42
ORD0002304,CUST001561,delivered,2023-05-01 05:01:08,2023-05-02 06:01:08,2023-05-05 06:01:08
ORD0002305,CUST000038,delivered,2023-05-05 21:05:05,2023-05-06 12:05:05,2023-05-20 12:05:05
ORD0002306,CUST001725,shipped,2023-12-04 23:26:32,2023-12-06 23:26:32,
ORD0002307,CUST000959,shipped,2023-11-25 10:31:23,2023-11-26 16:31:23,
ORD0002308,CUST000943,delivered,2023-12-09 22:57:25,2023-12-10 05:57:25,2023-12-12 05:57:25
ORD0002309,CUST000740,processing,2023-12-27 06:42:09,2023-12-27 14:42:09,
ORD0002310,CUST002037,delivered,2024-05-21 16:28:29,2024-05-22 23:28:29,2024-06-10 23:28:29
ORD0002311,CUST000443,delivered,2024-05-31 04:39:33,2024-06-02 03:39:33,2024-06-05 03:39:33
ORD0002312,CUST001589,delivered,2023-06-27 07:16:41,2023-06-28 17:16:41,2023-06-30 17:16:41
ORD0002313,CUST001030,delivered,2024-09-29 22:50:56,2024-09-30 03:50:56,2024-10-11 03:50:56
ORD0002314,CUST000785,shipped,05/06/2024 17:44,2024-06-06 05:44:55,
ORD0002315,CUST001403,delivered,2023-09-16 03:05:41,2023-09-16 20:05:41,2023-09-30 20:05:41
ORD0002316,CUST000380,invoiced,2024-11-25 00:06:07,2024-11-26 05:06:07,
ORD0002317,CUST000853,processing,2023-02-05 11:47:01,2023-02-06 16:47:01,
ORD0002318,CUST001399,delivered,2023-12-12 21:21:29,2023-12-14 15:21:29,2023-12-28 15:21:29
ORD0002319,CUST001931,delivered,2023-02-22 12:06:51,2023-02-24 10:06:51,2023-03-04 10:06:51
ORD0002320,CUST000974,shipped,2024-12-16 05:49:46,2024-12-17 07:49:46,
ORD0002321,CUST001829,delivered,2024-04-13 22:34:03,2024-04-14 07:34:03,2024-04-22 07:34:03
ORD0002322,CUST001243,shipped,11/10/2024 06:13,2024-10-12 13:13:23,
ORD0002323,CUST001632,canceled,2024-06-23 02:38:16,2024-06-23 04:38:16,
ORD0002324,CUST001211,canceled,2024-02-11 11:18:31,2024-02-12 13:18:31,
ORD0002325,CUST001592,delivered,2024-06-22 23:38:17,2024-06-23 21:38:17,2024-07-06 21:38:17
ORD0002326,CUST001932,delivered,2024-09-04 05:14:21,2024-09-04 07:14:21,2024-09-22 07:14:21
ORD0002327,CUST001183,shipped,2024-01-04 08:56:50,2024-01-04 21:56:50,
ORD0002328,CUST000878,delivered,2024-12-03 18:47:48,2024-12-04 15:47:48,2024-12-20 15:47:48
ORD0002329,CUST001396,shipped,2023-09-02 02:25:43,2023-09-02 15:25:43,
ORD0002330,CUST001024,delivered,2023-12-16 16:55:47,2023-12-16 20:55:47,2024-01-02 20:55:47
ORD0002331,CUST000521,delivered,2024-07-06 00:02:03,2024-07-06 22:02:03,2024-07-19 22:02:03
ORD0002332,CUST001766,processing,31/03/2024 16:48,2024-04-02 14:48:57,
ORD0002333,CUST000301,processing,2024-02-14 07:24:33,2024-02-15 00:24:33,
ORD0002334,CUST000932,delivered,2024-10-30 05:24:14,2024-10-31 07:24:14,2024-11-06 07:24:14
ORD0002335,CUST001932,delivered,2024-07-02 11:53:55,2024-07-02 23:53:55,2024-07-09 23:53:55
ORD0002336,CUST001700,delivered,2023-03-24 15:45:13,2023-03-24 20:45:13,2023-04-09 20:45:13
ORD0002337,CUST000247,canceled,2023-11-27 19:50:34,2023-11-29 10:50:34,
ORD0002338,CUST000322,delivered,2023-05-08 16:17:47,2023-05-08 20:17:47,2023-05-19 20:17:47
ORD0002339,CUST001714,delivered,2023-03-30 13:29:15,2023-03-31 08:29:15,2023-04-10 08:29:15
ORD0002340,CUST000359,delivered,2023-06-30 17:38:11,2023-06-30 20:38:11,2023-07-13 20:38:11
ORD0002341,CUST000424,processing,2024-03-25 09:36:11,2024-03-25 10:36:11,
ORD0002342,CUST001840,processing,2023-05-26 09:17:47,2023-05-26 11:17:47,
ORD0002343,CUST000195,delivered,2024-03-17 16:11:50,2024-03-19 04:11:50,2024-03-21 04:11:50
ORD0002344,CUST000814,canceled,2023-05-24 05:10:49,2023-05-26 01:10:49,
ORD0002345,CUST001118,processing,17/02/2023 00:44,2023-02-18 04:44:03,
ORD0002346,CUST001651,delivered,2023-12-27 19:53:51,2023-12-27 21:53:51,2024-01-04 21:53:51
ORD0002347,CUST001818,delivered,2023-05-31 16:45:37,2023-06-01 21:45:37,2023-06-04 21:45:37
ORD0002348,CUST000406,delivered,2023-01-26 13:15:56,2023-01-27 08:15:56,2023-02-16 08:15:56
ORD0002349,CUST001877,delivered,2023-12-23 09:21:37,2023-12-23 21:21:37,2024-01-02 21:21:37
ORD0002350,CUST000327,delivered,2024-10-24 09:33:33,2024-10-24 17:33:33,2024-11-09 17:33:33
ORD0002351,CUST001875,shipped,2023-12-03 12:00:56,2023-12-04 04:00:56,
ORD0002352,CUST001548,delivered,2024-03-13 03:45:21,2024-03-13 06:45:21,2024-03-27 06:45:21
ORD0002353,CUST000665,delivered,2023-05-02 09:09:14,2023-05-03 08:09:14,2023-05-22 08:09:14
ORD0002354,CUST000260,delivered,2024-07-27 08:18:05,2024-07-28 23:18:05,2024-08-06 23:18:05
ORD0002355,CUST001107,delivered,2024-08-11 20:12:23,2024-08-13 04:12:23,2024-08-20 04:12:23
ORD0002356,CUST000455,delivered,2024-03-20 17:53:13,2024-03-21 01:53:13,2024-04-04 01:53:13
ORD0002357,CUST000121,delivered,2024-08-22 22:39:21,2024-08-24 11:39:21,2024-09-08 11:39:21
ORD0002358,CUST001322,delivered,2023-11-23 01:17:26,2023-11-24 06:17:26,2023-12-08 06:17:26
ORD0002359,CUST001319,delivered,2024-11-01 07:43:17,2024-11-01 18:43:17,2024-11-20 18:43:17
ORD0002360,CUST000542,invoiced,2024-04-01 19:12:15,2024-04-03 03:12:15,
ORD0002361,CUST001480,delivered,18/10/2023 05:03,2023-10-18 07:03:23,2023-11-03 07:03:23
ORD0002362,CUST001671,processing,04/12/2023 18:10,2023-12-05 14:10:26,
ORD0002363,CUST001733,shipped,2023-10-10 06:02:31,2023-10-11 09:02:31,
ORD0002364,CUST001157,delivered,2024-02-28 19:28:20,2024-02-28 20:28:20,2024-03-04 20:28:20
ORD0002365,CUST000339,processing,2024-04-07 04:00:41,2024-04-07 07:00:41,
ORD0002366,CUST001269,delivered,16/10/2023 11:27,2023-10-17 07:27:56,2023-10-26 07:27:56
ORD0002367,CUST000461,delivered,2024-03-20 14:43:31,2024-03-20 17:43:31,2024-04-09 17:43:31
ORD0002368,CUST000354,delivered,30/05/2023 11:07,2023-05-31 03:07:38,2023-06-08 03:07:38
ORD0002369,CUST000315,delivered,2023-10-05 16:40:20,2023-10-05 21:40:20,2023-10-08 21:40:20
ORD0002370,CUST000704,canceled,2024-09-17 13:00:38,2024-09-18 11:00:38,
ORD0002371,CUST002026,delivered,2024-04-25 03:55:47,2024-04-27 02:55:47,2024-05-06 02:55:47
ORD0002372,CUST000462,delivered,2024-07-11 14:52:40,2024-07-13 10:52:40,2024-07-16 10:52:40
ORD0002373,CUST000583,delivered,2024-09-23 14:23:22,2024-09-25 02:23:22,2024-10-14 02:23:22
ORD0002374,CUST001792,delivered,2023-05-31 09:43:50,2023-06-01 01:43:50,2023-06-09 01:43:50
ORD0002375,CUST001212,processing,2023-11-03 02:49:19,2023-11-03 13:49:19,
ORD0002376,CUST001155,delivered,2024-02-22 09:55:47,2024-02-22 11:55:47,2024-03-06 11:55:47
ORD0002377,CUST000258,delivered,2024-05-16 01:42:44,2024-05-16 16:42:44,2024-05-21 16:42:44
ORD0002378,CUST000185,shipped,2024-08-07 14:34:22,2024-08-08 08:34:22,
ORD0002379,CUST000641,delivered,2023-12-12 02:55:49,2023-12-13 00:55:49,2023-12-27 00:55:49
ORD0002380,CUST000241,delivered,2024-04-22 12:28:49,2024-04-22 21:28:49,2024-04-25 21:28:49
ORD0002381,CUST000154,invoiced,2023-11-08 20:17:17,2023-11-09 09:17:17,
ORD0002382,CUST000134,delivered,2023-10-16 16:54:06,2023-10-17 10:54:06,2023-10-24 10:54:06
ORD0002383,CUST001159,delivered,2024-04-07 09:09:02,2024-04-08 03:09:02,2024-04-12 03:09:02
ORD0002384,CUST000271,delivered,2024-04-28 05:25:13,2024-04-28 12:25:13,2024-05-18 12:25:13
ORD0002385,CUST000986,delivered,2024-06-30 00:41:42,2024-06-30 15:41:42,2024-07-05 15:41:42
ORD0002386,CUST001750,shipped,2023-04-10 12:07:18,2023-04-11 16:07:18,
ORD0002387,CUST001289,delivered,2023-04-28 09:32:33,2023-04-30 04:32:33,2023-05-18 04:32:33
ORD0002388,CUST001823,delivered,2023-03-21 21:55:36,2023-03-22 07:55:36,2023-03-24 07:55:36
ORD0002389,CUST000009,delivered,2024-09-20 02:21:26,2024-09-20 17:21:26,2024-09-22 17:21:26
ORD0002390,CUST000645,delivered,2024-07-30 04:39:06,2024-07-31 15:39:06,2024-08-10 15:39:06
ORD0002391,CUST000128,delivered,2023-05-29 09:27:53,2023-05-29 20:27:53,2023-06-03 20:27:53
ORD0002392,CUST000650,delivered,2023-09-15 18:24:36,2023-09-16 17:24:36,2023-09-18 17:24:36
ORD0002393,CUST001191,delivered,2024-08-22 13:07:45,2024-08-22 22:07:45,2024-08-27 22:07:45
ORD0002394,CUST001743,delivered,2024-06-01 10:41:19,2024-06-01 14:41:19,2024-06-19 14:41:19
ORD0002395,CUST000286,canceled,2023-12-25 01:34:43,2023-12-26 18:34:43,
ORD0002396,CUST001761,delivered,2023-04-09 12:39:06,2023-04-10 12:39:06,2023-04-20 12:39:06
ORD0002397,CUST000483,invoiced,2024-01-25 16:42:30,2024-01-27 03:42:30,
ORD0002398,CUST001434,delivered,2024-09-11 17:50:27,2024-09-13 13:50:27,2024-09-25 13:50:27
ORD0002399,CUST001507,shipped,2024-04-03 19:27:37,2024-04-04 07:27:37,
ORD0002400,CUST001008,delivered,22/08/2024 08:47,2024-08-23 19:47:57,2024-09-09 19:47:57
ORD0002401,CUST001969,delivered,2023-10-24 20:47:43,2023-10-26 09:47:43,2023-11-03 09:47:43
ORD0002402,CUST002019,delivered,2023-05-13 03:55:44,2023-05-14 17:55:44,2023-06-03 17:55:44
ORD0002403,CUST000339,delivered,2023-10-06 01:00:55,2023-10-07 17:00:55,2023-10-10 17:00:55
ORD0002404,CUST001966,shipped,2024-05-31 22:02:45,2024-06-01 17:02:45,
ORD0002405,CUST001608,delivered,2024-02-08 17:07:40,2024-02-09 15:07:40,2024-02-27 15:07:40
ORD0002406,CUST001698,shipped,2024-02-16 23:27:44,2024-02-17 12:27:44,
ORD0002407,CUST001455,delivered,2024-08-24 20:01:06,2024-08-25 17:01:06,2024-09-09 17:01:06
ORD0002408,CUST001514,delivered,2024-09-04 11:22:42,2024-09-04 23:22:42,2024-09-06 23:22:42
ORD0002409,CUST001595,delivered,2023-04-08 08:18:26,2023-04-10 03:18:26,2023-04-30 03:18:26
ORD0002410,CUST001509,delivered,2023-06-18 07:42:04,2023-06-20 00:42:04,2023-07-02 00:42:04
ORD0002411,CUST001137,shipped,2023-11-01 07:29:49,2023-11-01 18:29:49,
ORD0002412,CUST001092,delivered,2023-09-30 03:14:27,2023-09-30 04:14:27,2023-10-05 04:14:27
ORD0002413,CUST000830,shipped,2024-05-30 12:02:43,2024-06-01 05:02:43,
ORD0002414,CUST000352,canceled,2023-08-21 22:05:19,2023-08-23 03:05:19,
ORD0002415,CUST001323,delivered,13/08/2024 16:21,2024-08-14 09:21:24,2024-08-21 09:21:24
ORD0002416,CUST000503,processing,2023-05-12 16:12:48,2023-05-13 03:12:48,
ORD0002417,CUST001216,delivered,18/03/2024 12:34,2024-03-20 01:34:00,2024-03-27 01:34:00
ORD0002418,CUST000807,delivered,2024-06-29 09:18:59,2024-07-01 03:18:59,2024-07-16 03:18:59
ORD0002419,CUST000816,delivered,31/01/2023 21:07,2023-02-01 06:07:57,2023-02-16 06:07:57
ORD0002420,CUST001695,canceled,2024-11-23 17:23:03,2024-11-24 15:23:03,
ORD0002421,CUST000397,invoiced,2023-10-08 15:14:29,2023-10-09 19:14:29,
ORD0002422,CUST000038,delivered,2023-08-10 09:32:12,2023-08-12 03:32:12,2023-08-15 03:32:12
ORD0002423,CUST001177,delivered,2023-02-08 18:14:43,2023-02-10 18:14:43,2023-02-14 18:14:43
ORD0002424,CUST000275,delivered,2023-06-05 23:02:16,2023-06-07 10:02:16,2023-06-14 10:02:16
ORD0002425,CUST001944,processing,2023-03-14 17:41:26,2023-03-14 23:41:26,
ORD0002426,CUST000859,delivered,2023-01-05 11:54:54,2023-01-07 08:54:54,2023-01-10 08:54:54
ORD0002427,CUST000995,canceled,2023-04-22 12:16:02,2023-04-23 18:16:02,
ORD0002428,CUST001891,delivered,2023-08-07 05:58:11,2023-08-08 07:58:11,2023-08-13 07:58:11
ORD0002429,CUST001998,delivered,2024-10-14 20:51:21,2024-10-15 00:51:21,2024-11-01 00:51:21
ORD0002430,CUST001460,delivered,2023-08-07 13:18:25,2023-08-08 03:18:25,2023-08-26 03:18:25
ORD0002431,CUST000948,delivered,2024-03-20 15:06:33,2024-03-21 12:06:33,2024-03-30 12:06:33
ORD0002432,CUST001349,delivered,2023-03-12 00:10:37,2023-03-13 05:10:37,2023-03-28 05:10:37
ORD0002433,CUST001610,delivered,2023-03-28 11:13:57,2023-03-29 01:13:57,2023-04-06 01:13:57
ORD0002434,CUST000579,delivered,2024-12-28 16:16:21,2024-12-30 08:16:21,2025-01-09 08:16:21
ORD0002435,CUST001922,invoiced,2023-08-21 18:15:32,2023-08-22 03:15:32,
ORD0002436,CUST000238,delivered,2023-09-29 01:11:55,2023-09-29 19:11:55,2023-10-10 19:11:55
ORD0002437,CUST001348,delivered,2023-05-19 18:46:58,2023-05-21 00:46:58,2023-06-07 00:46:58
ORD0002438,CUST000864,delivered,2024-01-06 04:37:54,2024-01-07 07:37:54,2024-01-10 07:37:54
ORD0002439,CUST000368,delivered,2023-07-14 23:07:32,2023-07-16 14:07:32,2023-07-27 14:07:32
ORD0002440,CUST000969,delivered,2023-08-04 11:54:58,2023-08-05 15:54:58,2023-08-09 15:54:58
ORD0002441,CUST000040,delivered,2024-02-02 08:51:37,2024-02-03 20:51:37,2024-02-19 20:51:37
ORD0002442,CUST001260,processing,2024-01-20 00:32:59,2024-01-21 16:32:59,
ORD0002443,CUST001806,delivered,2024-06-25 15:14:00,2024-06-26 03:14:00,2024-06-29 03:14:00
ORD0002444,CUST001580,delivered,2023-12-12 20:55:30,2023-12-13 16:55:30,2023-12-23 16:55:30
ORD0002445,CUST000550,shipped,2023-05-11 15:48:56,2023-05-12 06:48:56,
ORD0002446,CUST001026,shipped,2024-09-10 08:56:58,2024-09-10 21:56:58,
ORD0002447,CUST000338,delivered,2023-12-15 11:10:02,2023-12-17 00:10:02,2023-12-19 00:10:02
ORD0002448,CUST000775,delivered,2024-02-21 08:59:54,2024-02-22 08:59:54,2024-03-02 08:59:54
ORD0002449,CUST000575,delivered,2024-03-10 12:11:37,2024-03-12 01:11:37,2024-03-15 01:11:37
ORD0002450,CUST000129,delivered,2024-02-05 13:40:28,2024-02-06 17:40:28,2024-02-16 17:40:28
ORD0002451,CUST000694,invoiced,2023-01-03 11:53:34,2023-01-05 02:53:34,
ORD0002452,CUST000986,processing,2024-05-01 02:09:26,2024-05-01 23:09:26,
ORD0002453,CUST000480,delivered,2023-03-12 23:15:53,2023-03-14 01:15:53,2023-03-24 01:15:53
ORD0002454,CUST001599,delivered,2023-01-13 10:19:32,2023-01-13 13:19:32,2023-02-02 13:19:32
ORD0002455,CUST000102,delivered,2023-07-23 09:14:32,2023-07-25 05:14:32,2023-08-09 05:14:32
ORD0002456,CUST001509,processing,2024-05-08 06:57:16,2024-05-09 09:57:16,
ORD0002457,CUST000564,delivered,2024-01-28 09:24:08,2024-01-29 19:24:08,2024-02-08 19:24:08
ORD0002458,CUST001110,delivered,2024-07-19 06:05:01,2024-07-20 07:05:01,2024-07-24 07:05:01
ORD0002459,CUST001799,processing,2024-10-26 23:35:22,2024-10-27 22:35:22,
ORD0002460,CUST000269,canceled,2024-10-21 11:59:31,2024-10-22 17:59:31,
ORD0002461,CUST001893,delivered,2023-07-01 15:05:40,2023-07-02 17:05:40,2023-07-21 17:05:40
ORD0002462,CUST001349,invoiced,2023-02-22 03:38:48,2023-02-23 03:38:48,
ORD0002463,CUST001528,delivered,2024-02-08 11:34:14,2024-02-09 11:34:14,2024-02-27 11:34:14
ORD0002464,CUST000973,delivered,2023-02-16 10:56:52,2023-02-16 20:56:52,2023-03-04 20:56:52
ORD0002465,CUST001591,delivered,2024-10-16 20:57:26,2024-10-17 04:57:26,2024-10-19 04:57:26
ORD0002466,CUST000788,delivered,25/06/2024 18:25,2024-06-27 00:25:21,2024-07-16 00:25:21
ORD0002467,CUST001541,invoiced,2023-10-10 05:09:56,2023-10-11 08:09:56,
ORD0002468,CUST001445,delivered,2024-11-29 14:30:08,2024-11-29 17:30:08,2024-12-08 17:30:08
ORD0002469,CUST000503,delivered,2023-11-26 22:57:13,2023-11-28 12:57:13,2023-12-16 12:57:13
ORD0002470,CUST000045,delivered,2024-05-15 16:26:26,2024-05-16 21:26:26,2024-05-24 21:26:26
ORD0002471,CUST001910,delivered,2024-09-06 17:51:18,2024-09-07 01:51:18,2024-09-26 01:51:18
ORD0002472,CUST001818,shipped,2023-11-23 17:06:21,2023-11-24 20:06:21,
ORD0002473,CUST001589,canceled,2024-05-13 22:42:07,2024-05-14 16:42:07,
ORD0002474,CUST001325,delivered,2024-02-02 14:31:17,2024-02-03 19:31:17,2024-02-21 19:31:17
ORD0002475,CUST000793,delivered,2024-01-26 05:04:02,2024-01-27 03:04:02,2024-01-30 03:04:02
ORD0002476,CUST001392,delivered,2023-11-19 02:45:19,2023-11-19 16:45:19,2023-11-30 16:45:19
ORD0002477,CUST001548,delivered,2024-06-22 17:37:55,2024-06-24 09:37:55,2024-07-12 09:37:55
ORD0002478,CUST001737,delivered,30/07/2024 05:51,2024-07-31 02:51:01,2024-08-12 02:51:01
ORD0002479,CUST000284,delivered,2023-08-24 02:25:33,2023-08-25 15:25:33,2023-08-31 15:25:33
ORD0002480,CUST000865,delivered,2023-02-15 13:55:29,2023-02-16 06:55:29,2023-03-07 06:55:29
ORD0002481,CUST001398,shipped,2024-02-28 08:44:55,2024-02-29 10:44:55,
ORD0002482,CUST001718,delivered,31/10/2023 12:11,2023-11-01 02:11:07,2023-11-08 02:11:07
ORD0002483,CUST001906,delivered,2024-08-15 15:27:47,2024-08-16 02:27:47,2024-09-05 02:27:47
ORD0002484,CUST000392,canceled,2023-01-12 12:27:06,2023-01-13 19:27:06,
ORD0002485,CUST001378,delivered,2023-05-18 17:19:23,2023-05-20 02:19:23,2023-05-24 02:19:23
ORD0002486,CUST001004,processing,2024-12-23 17:34:01,2024-12-24 04:34:01,
ORD0002487,CUST001582,delivered,2024-06-29 14:12:20,2024-06-30 11:12:20,2024-07-08 11:12:20
ORD0002488,CUST001093,delivered,2023-12-22 09:11:06,2023-12-24 09:11:06,2023-12-26 09:11:06
ORD0002489,CUST000351,processing,2024-04-19 09:07:47,2024-04-20 02:07:47,
ORD0002490,CUST001096,delivered,2023-01-24 11:05:59,2023-01-25 01:05:59,2023-02-14 01:05:59
ORD0002491,CUST001961,delivered,2024-11-17 20:06:37,2024-11-18 02:06:37,2024-11-27 02:06:37
ORD0002492,CUST000231,delivered,2024-05-11 21:29:59,2024-05-13 12:29:59,2024-05-15 12:29:59
