order_id,order_item_id,product_id,seller_id,price,freight_value
ORD0002275,1,PROD00131,SELL00052,35.37,59.75
ORD0002276,1,PROD00035,SELL00001,380.5,22.92
ORD0002277,1,PROD00110,SELL00048,86.23,30.89
ORD0002278,1,PROD00147,SELL00060,-21.8,29.58
ORD0002279,1,PROD00220,SELL00132,112.54,25.65
ORD0002279,2,PROD00226,SELL00094,97.08,49.25
ORD0002280,1,PROD00013,SELL00084,201.37,32.43
ORD0002280,2,PROD00182,SELL00050,538.52,9.68
ORD0002281,1,PROD00170,SELL00144,868.37,19.07
ORD0002281,2,PROD00075,SELL00105,470.22,33.27
ORD0002281,3,PROD00285,SELL00061,166.39,9.45
ORD0002282,1,PROD00251,SELL00134,117.29,45.62
ORD0002282,2,PROD00088,SELL00135,494.3,9.67
ORD0002283,1,PROD00084,SELL00118,382.48,53.55
ORD0002283,2,PROD00230,SELL00068,286.74,19.48
ORD0002283,3,PROD00009,SELL00035,725.88,23.99
ORD0002284,1,PROD00094,SELL00076,788.22,34.98
ORD0002285,1,PROD00180,SELL00100,66.65,36.55
ORD0002286,1,PROD00135,SELL00005,307.81,56.2
ORD0002287,1,PROD00191,SELL00028,384.59,18.54
ORD0002287,2,PROD00111,SELL00012,417.06,27.2
ORD0002287,3,PROD00077,SELL00076,171.65,58.2
ORD0002288,1,PROD00246,SELL00126,17.96,55.66
ORD0002288,2,PROD00052,SELL00071,338.1,8.21
ORD0002288,3,PROD00223,SELL00010,611.19,39.32
ORD0002289,1,PROD00071,SELL00117,116.49,47.7
ORD0002290,1,PROD00117,SELL00107,10.99,30.36
ORD0002291,1,PROD00175,SELL00017,755.6,16.22
ORD0002292,1,PROD00133,SELL00115,829.08,53.52
ORD0002293,1,PROD00282,SELL00051,584.94,51.63
ORD0002293,2,PROD00026,SELL00057,48.25,50.65
ORD0002293,3,PROD00158,SELL00116,93.46,55.83
ORD0002293,4,PROD00112,SELL00019,312.61,21.23
ORD0002294,1,PROD00284,SELL00086,181.96,10.86
ORD0002295,1,PROD00121,SELL00073,510.71,11.09
ORD0002296,1,PROD00212,SELL00133,425.37,8.47
ORD0002296,2,PROD00107,SELL00053,895.22,13.85
ORD0002297,1,PROD00262,SELL00000,95.03,13.58
ORD0002297,2,PROD00171,SELL00067,872.22,50.29
ORD0002297,3,PROD00188,SELL00026,494.72,15.47
ORD0002297,4,PROD00007,SELL00019,427.45,44.23
ORD0002298,1,PROD00175,SELL00121,806.9,45.53
ORD0002299,1,PROD00176,SELL00115,751.52,10.63
ORD0002299,2,PROD00116,SELL00093,623.97,31.38
ORD0002300,1,PROD00174,SELL00044,195.19,5.32
ORD0002300,2,PROD00091,SELL00115,91.39,59.52
ORD0002301,1,PROD00098,SELL00091,825.24,49.61
ORD0002301,2,PROD00081,SELL00016,71.05,12.34
ORD0002301,3,PROD00004,SELL00148,198.86,8.06
ORD0002301,4,PROD00131,SELL00029,657.55,10.14
ORD0002302,1,PROD00125,SELL00019,45.61,52.76
ORD0002302,2,PROD00134,SELL00012,740.34,15.23
ORD0002302,3,PROD00174,SELL00106,485.91,27.03
ORD0002303,1,PROD00183,SELL00046,130.46,47.49
ORD0002304,1,PROD00093,SELL00002,158.11,48.41
ORD0002305,1,PROD00011,SELL00104,542.63,44.88
ORD0002306,1,PROD00161,SELL00146,323.63,37.79
ORD0002307,1,PROD00120,SELL00042,787.36,47.42
ORD0002307,2,PROD00232,SELL00016,854.63,27.34
ORD0002308,1,PROD00278,SELL00030,506.53,12.97
ORD0002309,1,PROD00293,SELL00071,414.05,49.24
ORD0002309,2,PROD00268,SELL00101,702.59,48.51
ORD0002310,1,PROD00134,SELL00094,422.39,39.14
ORD0002311,1,PROD00028,SELL00056,190.55,36.86
ORD0002312,1,PROD00206,SELL00101,112.48,47.14
ORD0002312,2,PROD00165,SELL00037,807.63,44.84
ORD0002312,3,PROD00226,SELL00002,743.35,48.67
ORD0002313,1,PROD00235,SELL00061,769.01,38.65
ORD0002313,2,PROD00202,SELL00122,315.76,57.1
ORD0002313,3,PROD00044,SELL00149,857.05,35.2
ORD0002314,1,PROD00042,SELL00053,796.08,44.78
ORD0002314,2,PROD00256,SELL00082,312.26,24.98
ORD0002314,3,PROD00048,SELL00067,378.81,30.33
ORD0002314,4,PROD00208,SELL00120,841.82,43.84
ORD0002315,1,PROD00090,SELL00129,747.0,57.71
ORD0002316,1,PROD00179,SELL00068,537.46,29.88
ORD0002316,2,PROD00151,SELL00054,227.16,19.39
ORD0002316,3,PROD00001,SELL00036,134.32,54.91
ORD0002317,1,PROD00257,SELL00025,191.88,12.05
ORD0002317,2,PROD00125,SELL00146,473.06,44.19
ORD0002318,1,PROD00094,SELL00010,156.68,57.5
ORD0002318,2,PROD00255,SELL00112,50.51,48.93
ORD0002319,1,PROD00280,SELL00042,346.45,27.48
ORD0002320,1,PROD00003,SELL00123,443.99,23.03
ORD0002320,2,PROD00209,SELL00089,536.09,45.19
ORD0002321,1,PROD00096,SELL00041,310.81,18.89
ORD0002322,1,PROD00219,SELL00119,64.67,31.16
ORD0002323,1,PROD00107,SELL00068,468.27,15.09
ORD0002324,1,PROD00169,SELL00126,170.58,53.94
ORD0002324,2,PROD00116,SELL00101,731.22,56.54
ORD0002325,1,PROD00282,SELL00090,292.22,13.48
ORD0002325,2,PROD00188,SELL99566,736.49,45.0
ORD0002325,3,PROD00286,SELL00148,523.08,57.85
ORD0002326,1,PROD00286,SELL00104,789.97,32.8
ORD0002326,2,PROD00204,SELL00087,847.03,53.91
ORD0002327,1,PROD00159,SELL00008,289.37,41.31
ORD0002328,1,PROD00048,SELL00059,590.72,5.98
ORD0002329,1,PROD00071,SELL00011,788.61,41.23
ORD0002330,1,PROD00150,SELL00001,798.92,29.34
ORD0002330,2,PROD00226,SELL00143,466.11,9.58
ORD0002330,3,PROD00299,SELL00089,697.24,6.36
ORD0002331,1,PROD00151,SELL00114,475.11,39.81
ORD0002332,1,PROD00053,SELL00131,774.89,54.91
ORD0002332,2,PROD00295,SELL00019,297.61,56.77
ORD0002333,1,PROD00058,SELL00051,415.83,47.23
ORD0002333,2,PROD00283,SELL00003,284.16,31.27
ORD0002333,3,PROD00005,SELL00148,285.68,47.6
ORD0002334,1,PROD00295,SELL00128,278.66,30.7
ORD0002335,1,PROD00233,SELL00110,309.05,47.82
ORD0002336,1,PROD00225,SELL00107,193.22,29.38
ORD0002337,1,PROD00058,SELL00103,726.46,25.3
ORD0002338,1,PROD00036,SELL00030,392.85,32.17
ORD0002338,2,PROD00208,SELL00069,661.47,16.22
ORD0002338,3,PROD92341,SELL00142,475.76,43.15
ORD0002338,4,PROD00034,SELL00013,85.41,45.78
ORD0002339,1,PROD00156,SELL00143,92.89,22.23
ORD0002340,1,PROD00140,SELL00048,702.95,8.11
ORD0002341,1,PROD00275,SELL00122,676.98,32.99
ORD0002342,1,PROD00236,SELL00092,409.17,45.27
ORD0002343,1,PROD00091,SELL00118,63.97,14.47
ORD0002344,1,PROD00149,SELL00111,549.73,12.24
ORD0002345,1,PROD00292,SELL00033,707.39,47.56
ORD0002346,1,PROD00224,SELL00130,792.57,56.81
ORD0002346,2,PROD00154,SELL00070,321.76,37.02
ORD0002347,1,PROD00088,SELL00005,622.4,57.49
ORD0002347,2,PROD00256,SELL00035,505.74,20.32
ORD0002347,3,PROD00264,SELL00033,596.43,35.37
ORD0002348,1,PROD00151,SELL00075,728.69,30.18
ORD0002348,2,PROD00167,SELL00060,807.06,39.81
ORD0002348,3,PROD00009,SELL00110,28.65,34.69
ORD0002349,1,PROD00075,SELL91266,22.17,40.01
ORD0002350,1,PROD00246,SELL00141,133.54,19.75
ORD0002351,1,PROD93415,SELL00043,117.54,33.27
ORD0002352,1,PROD00163,SELL00055,698.39,54.78
ORD0002352,2,PROD00085,SELL00057,281.32,12.6
ORD0002353,1,PROD00029,SELL00142,477.19,40.44
ORD0002353,2,PROD00299,SELL00069,492.23,41.82
ORD0002354,1,PROD00098,SELL00128,846.0,21.56
ORD0002355,1,PROD00298,SELL00020,50.3,43.9
ORD0002355,2,PROD00075,SELL00028,223.4,17.47
ORD0002355,3,PROD00091,SELL00066,316.72,24.65
ORD0002355,4,PROD00079,SELL00013,787.13,59.48
ORD0002356,1,PROD00252,SELL00065,157.02,14.63
ORD0002356,2,PROD00231,SELL00055,447.44,33.33
ORD0002356,3,PROD00268,SELL00112,757.36,51.56
ORD0002357,1,PROD00026,SELL00001,749.25,48.0
ORD0002358,1,PROD00124,SELL00097,439.76,24.99
ORD0002358,2,PROD00226,SELL00023,657.1,55.14
ORD0002359,1,PROD00170,SELL00128,198.47,47.12
ORD0002359,2,PROD00126,SELL00074,705.28,8.08
ORD0002359,3,PROD00234,SELL00026,857.13,14.28
ORD0002360,1,PROD00022,SELL00102,147.62,34.75
ORD0002360,2,PROD00180,SELL00067,594.65,46.49
ORD0002360,3,PROD00230,SELL00114,144.49,9.34
ORD0002361,1,PROD00032,SELL00082,577.77,23.31
ORD0002361,2,PROD00150,SELL00094,109.47,53.95
ORD0002362,1,PROD00260,SELL00010,708.99,32.0
ORD0002363,1,PROD00265,SELL00131,56.46,6.0
ORD0002364,1,PROD00069,SELL00000,880.57,5.53
ORD0002365,1,PROD00245,SELL00030,703.56,43.88
ORD0002366,1,PROD00099,SELL00058,-12.42,52.08
ORD0002367,1,PROD00127,SELL00056,107.21,56.24
ORD0002368,1,PROD00138,SELL00131,567.88,58.58
ORD0002368,2,PROD00277,SELL00093,512.88,59.39
ORD0002369,1,PROD00298,SELL00123,477.31,39.21
ORD0002370,1,PROD00294,SELL00101,197.39,36.79
ORD0002371,1,PROD00219,SELL00143,379.02,15.81
ORD0002372,1,PROD00198,SELL00146,681.46,34.99
ORD0002373,1,PROD00275,SELL00065,252.48,20.07
ORD0002374,1,PROD00054,SELL00042,401.81,58.45
ORD0002375,1,PROD00052,SELL00011,477.53,12.46
ORD0002375,2,PROD00114,SELL00041,580.08,31.15
ORD0002375,3,PROD00248,SELL00095,150.73,42.8
ORD0002376,1,PROD00075,SELL00030,633.85,17.19
ORD0002377,1,PROD00119,SELL00106,421.09,46.64
ORD0002378,1,PROD00238,SELL00146,462.85,20.13
ORD0002379,1,PROD00201,SELL00084,578.09,29.22
ORD0002380,1,PROD00275,SELL00136,859.35,47.97
ORD0002380,2,PROD00218,SELL00102,711.79,38.78
ORD0002381,1,PROD00098,SELL00004,299.72,46.59
ORD0002381,2,PROD00278,SELL00021,705.97,6.28
ORD0002382,1,PROD00059,SELL00132,750.17,13.61
ORD0002382,2,PROD00128,SELL00138,441.25,45.98
ORD0002383,1,PROD00263,SELL00050,215.39,42.07
ORD0002384,1,PROD00149,SELL00067,597.13,24.25
ORD0002384,2,PROD00246,SELL00113,471.54,32.19
ORD0002384,3,PROD00144,SELL00117,830.65,9.17
ORD0002384,4,PROD00200,SELL00115,515.82,36.78
ORD0002385,1,PROD00192,SELL00120,391.77,58.55
ORD0002385,2,PROD00192,SELL00143,126.41,58.72
ORD0002385,3,PROD00104,SELL00139,448.08,52.28
ORD0002386,1,PROD00256,SELL00045,852.25,56.84
ORD0002387,1,PROD00284,SELL00111,435.55,6.85
ORD0002388,1,PROD00166,SELL00026,550.87,15.56
ORD0002389,1,PROD00147,SELL00124,608.38,48.86
ORD0002389,2,PROD00130,SELL00025,781.5,24.52
ORD0002390,1,PROD00095,SELL00017,491.26,32.52
ORD0002391,1,PROD00203,SELL00110,821.31,41.35
ORD0002392,1,PROD00250,SELL00068,54.58,38.52
ORD0002393,1,PROD00249,SELL00136,851.58,19.18
ORD0002394,1,PROD00194,SELL00025,505.29,49.72
ORD0002394,2,PROD00260,SELL00069,892.68,46.21
ORD0002395,1,PROD00291,SELL00095,843.05,34.68
ORD0002395,2,PROD00297,SELL00064,58.41,53.35
ORD0002396,1,PROD00280,SELL00121,156.39,52.51
ORD0002397,1,PROD00164,SELL00044,309.23,18.67
ORD0002398,1,PROD00094,SELL00043,341.71,53.41
ORD0002399,1,PROD00161,SELL00063,615.95,29.91
ORD0002399,2,PROD00128,SELL00120,870.33,13.17
ORD0002400,1,PROD00097,SELL00113,294.11,9.43
ORD0002401,1,PROD00207,SELL00076,21.49,43.2
ORD0002402,1,PROD00238,SELL00043,559.28,44.82
ORD0002402,2,PROD00007,SELL00017,264.18,41.73
ORD0002402,3,PROD00093,SELL00092,350.17,6.06
ORD0002402,4,PROD00143,SELL00018,882.9,19.92
ORD0002403,1,PROD00167,SELL00008,640.98,12.42
ORD0002404,1,PROD00041,SELL00076,791.45,59.56
ORD0002404,2,PROD00124,SELL00011,321.51,18.93
ORD0002404,3,PROD00134,SELL00026,443.27,38.34
ORD0002404,4,PROD00033,SELL00008,491.5,50.32
ORD0002405,1,PROD00128,SELL00101,102.45,14.88
ORD0002406,1,PROD00249,SELL00085,459.92,22.6
ORD0002407,1,PROD00275,SELL00020,388.91,28.06
ORD0002407,2,PROD00168,SELL00147,498.68,46.29
ORD0002408,1,PROD00243,SELL00046,84.21,40.22
ORD0002409,1,PROD00236,SELL00122,831.96,30.42
ORD0002409,2,PROD00175,SELL00141,652.15,41.84
ORD0002410,1,PROD00145,SELL00059,836.56,51.94
ORD0002410,2,PROD00036,SELL00082,388.85,13.27
ORD0002411,1,PROD00176,SELL00098,153.95,27.05
ORD0002411,2,PROD00041,SELL00094,121.85,59.29
ORD0002411,3,PROD00285,SELL00101,221.86,10.61
ORD0002412,1,PROD00209,SELL00102,574.68,36.03
ORD0002412,2,PROD00248,SELL00137,197.33,33.64
ORD0002413,1,PROD00134,SELL00039,328.21,20.71
ORD0002414,1,PROD00089,SELL00100,392.28,22.7
ORD0002414,2,PROD00044,SELL00005,28.98,51.43
ORD0002415,1,PROD00085,SELL00102,374.22,9.95
ORD0002416,1,PROD00207,SELL00078,627.63,55.54
ORD0002417,1,PROD00073,SELL00124,702.46,24.01
ORD0002418,1,PROD00082,SELL00021,147.08,49.71
ORD0002418,2,PROD00103,SELL00116,301.55,37.2
ORD0002419,1,PROD00237,SELL00100,818.06,25.68
ORD0002419,2,PROD00097,SELL00006,107.27,41.8
ORD0002419,3,PROD00022,SELL00118,681.41,54.86
ORD0002419,4,PROD00113,SELL00143,819.95,19.59
ORD0002420,1,PROD99971,SELL00051,94.59,12.26
ORD0002420,2,PROD00163,SELL00057,252.61,32.43
ORD0002421,1,PROD00015,SELL00056,412.65,10.75
ORD0002421,2,PROD00209,SELL00135,619.82,35.78
ORD0002421,3,PROD00232,SELL00049,858.33,12.19
ORD0002422,1,PROD00148,SELL00105,201.65,24.79
ORD0002423,1,PROD00034,SELL00145,729.92,19.44
ORD0002423,2,PROD00178,SELL00048,797.6,23.53
ORD0002424,1,PROD00293,SELL00069,516.55,31.84
ORD0002424,2,PROD00148,SELL00092,613.3,37.31
ORD0002424,3,PROD00036,SELL91615,579.41,16.27
ORD0002424,4,PROD00231,SELL00109,29.63,20.84
ORD0002425,1,PROD00003,SELL00104,491.69,38.48
ORD0002426,1,PROD00269,SELL00110,289.11,14.64
ORD0002427,1,PROD00264,SELL00036,172.6,38.95
ORD0002428,1,PROD00145,SELL00117,88.67,24.1
ORD0002428,2,PROD00073,SELL00105,681.01,50.95
ORD0002429,1,PROD00264,SELL00036,646.19,23.39
ORD0002430,1,PROD00096,SELL00147,603.46,41.28
ORD0002430,2,PROD00186,SELL00013,280.61,31.57
ORD0002431,1,PROD00228,SELL00118,788.91,53.27
ORD0002432,1,PROD00157,SELL00059,148.73,50.05
ORD0002433,1,PROD00029,SELL00053,280.53,16.6
ORD0002434,1,PROD00118,SELL00018,241.36,57.19
ORD0002434,2,PROD00015,SELL00014,716.52,58.78
ORD0002435,1,PROD00161,SELL00015,198.66,32.22
ORD0002435,2,PROD00061,SELL00005,255.76,19.87
ORD0002435,3,PROD00022,SELL00013,737.58,37.31
ORD0002436,1,PROD00296,SELL00005,58.71,34.1
ORD0002436,2,PROD00257,SELL00134,359.04,23.0
ORD0002436,3,PROD00179,SELL00118,401.36,33.74
ORD0002437,1,PROD00150,SELL00036,527.27,32.18
ORD0002438,1,PROD00184,SELL00104,743.91,22.17
ORD0002439,1,PROD00088,SELL00098,61.54,57.85
ORD0002439,2,PROD00052,SELL00140,410.47,42.9
ORD0002439,3,PROD00113,SELL00116,794.15,29.72
ORD0002440,1,PROD00125,SELL00054,343.66,46.49
ORD0002441,1,PROD00179,SELL00119,187.99,21.37
ORD0002441,2,PROD00221,SELL00111,294.95,34.5
ORD0002441,3,PROD00220,SELL00076,832.07,39.62
ORD0002442,1,PROD00034,SELL00141,517.19,17.05
ORD0002442,2,PROD00251,SELL00082,899.42,56.2
ORD0002442,3,PROD00159,SELL00032,850.44,33.82
ORD0002442,4,PROD00239,SELL00005,419.29,6.3
ORD0002443,1,PROD00180,SELL00024,48.5,56.2
ORD0002444,1,PROD00266,SELL00097,798.06,9.75
ORD0002444,2,PROD00032,SELL00128,400.06,11.93
ORD0002445,1,PROD00095,SELL00129,200.18,11.43
ORD0002446,1,PROD00095,SELL00012,343.01,53.2
ORD0002447,1,PROD00246,SELL00002,315.43,18.57
ORD0002448,1,PROD00064,SELL00017,548.03,53.7
ORD0002448,2,PROD00000,SELL00063,163.97,43.85
ORD0002448,3,PROD00242,SELL00032,312.58,29.84
ORD0002449,1,PROD00122,SELL00051,775.83,32.98
ORD0002450,1,PROD00209,SELL00052,894.54,53.14
ORD0002450,2,PROD00040,SELL00071,757.88,26.73
ORD0002450,3,PROD00036,SELL00098,688.01,45.17
ORD0002451,1,PROD00253,SELL00053,321.23,42.54
ORD0002451,2,PROD00097,SELL00027,207.79,10.23
ORD0002452,1,PROD99185,SELL00026,219.91,40.82
ORD0002452,2,PROD00142,SELL00115,809.49,27.65
ORD0002452,3,PROD00284,SELL00098,625.6,39.65
ORD0002453,1,PROD00097,SELL00085,815.03,56.85
ORD0002454,1,PROD00239,SELL00005,738.32,29.24
ORD0002455,1,PROD00265,SELL00137,278.07,14.72
ORD0002456,1,PROD00002,SELL00141,885.24,28.3
ORD0002456,2,PROD00171,SELL00049,678.42,45.15
ORD0002457,1,PROD00062,SELL00009,370.87,31.88
ORD0002457,2,PROD00003,SELL00142,181.02,27.87
ORD0002457,3,PROD00250,SELL00132,237.92,23.24
ORD0002458,1,PROD00094,SELL00117,885.18,23.57
ORD0002458,2,PROD00233,SELL00079,887.19,28.07
ORD0002458,3,PROD00099,SELL00085,765.25,52.75
ORD0002458,4,PROD00093,SELL00114,242.69,26.75
ORD0002459,1,PROD00251,SELL00056,835.65,53.78
ORD0002460,1,PROD00251,SELL00035,154.66,48.37
ORD0002460,2,PROD00082,SELL00011,39.76,21.8
ORD0002460,3,PROD00143,SELL00012,176.99,42.28
ORD0002461,1,PROD00190,SELL00053,329.33,6.81
ORD0002461,2,PROD00210,SELL00050,368.5,27.85
ORD0002462,1,PROD00173,SELL00077,558.44,38.32
ORD0002462,2,PROD00164,SELL00029,757.16,44.04
ORD0002463,1,PROD00164,SELL00041,540.76,32.39
ORD0002464,1,PROD00079,SELL00022,458.0,34.9
ORD0002464,2,PROD00214,SELL00062,733.94,15.16
ORD0002464,3,PROD00041,SELL00066,661.05,25.85
ORD0002465,1,PROD00002,SELL00066,603.41,11.26
ORD0002465,2,PROD00133,SELL00109,340.31,19.86
ORD0002466,1,PROD00217,SELL00070,878.64,54.02
ORD0002467,1,PROD00102,SELL00066,842.97,27.73
ORD0002467,2,PROD00154,SELL00083,385.44,23.19
ORD0002467,3,PROD00079,SELL00054,762.73,37.67
ORD0002468,1,PROD00290,SELL00104,882.52,50.05
ORD0002469,1,PROD00289,SELL00055,214.73,55.67
ORD0002470,1,PROD00296,SELL00148,661.36,47.66
ORD0002471,1,PROD00051,SELL00057,833.81,57.56
ORD0002472,1,PROD00024,SELL00057,84.7,45.35
ORD0002472,2,PROD00263,SELL00067,798.23,19.5
ORD0002473,1,PROD00269,SELL00051,126.63,30.16
ORD0002474,1,PROD00129,SELL00029,600.12,59.18
ORD0002474,2,PROD00042,SELL00119,620.9,44.24
ORD0002474,3,PROD00284,SELL00068,857.5,6.15
ORD0002474,4,PROD00033,SELL00149,528.83,44.48
ORD0002475,1,PROD00062,SELL00123,266.81,26.48
ORD0002476,1,PROD00014,SELL00020,886.93,50.91
ORD0002477,1,PROD00256,SELL00055,588.18,6.65
ORD0002478,1,PROD00141,SELL00022,505.24,58.95
ORD0002478,2,PROD00298,SELL00065,367.7,50.88
ORD0002479,1,PROD00183,SELL00145,521.58,48.83
ORD0002479,2,PROD00204,SELL00058,99.09,23.42
ORD0002479,3,PROD98124,SELL00013,248.91,42.18
ORD0002480,1,PROD00229,SELL00054,296.66,41.89
ORD0002480,2,PROD00076,SELL00135,151.19,51.87
ORD0002481,1,PROD00257,SELL00101,853.62,41.46
ORD0002482,1,PROD00265,SELL00072,77.42,14.66
ORD0002482,2,PROD00194,SELL00052,683.81,7.33
ORD0002482,3,PROD00115,SELL00100,250.52,58.0
ORD0002483,1,PROD00265,SELL00136,431.96,43.91
ORD0002484,1,PROD00259,SELL00095,825.38,32.71
ORD0002484,2,PROD00026,SELL00065,376.45,19.68
ORD0002484,3,PROD00125,SELL00131,784.36,39.66
ORD0002485,1,PROD00216,SELL00141,826.92,27.75
ORD0002486,1,PROD00118,SELL00078,560.02,47.14
ORD0002487,1,PROD00200,SELL00146,511.1,11.92
ORD0002487,2,PROD00277,SELL00101,885.96,39.78
ORD0002488,1,PROD00146,SELL00048,779.77,34.43
ORD0002488,2,PROD00111,SELL00119,74.67,28.83
ORD0002488,3,PROD00233,SELL00103,706.7,42.96
ORD0002489,1,PROD00167,SELL00111,356.85,42.97
ORD0002489,2,PROD00099,SELL00141,603.81,11.23
ORD0002489,3,PROD00071,SELL00053,776.22,54.79
ORD0002490,1,PROD00251,SELL00146,498.5,15.23
ORD0002491,1,PROD00110,SELL00011,824.65,10.09
ORD0002491,2,PROD00229,SELL00145,732.45,45.96
ORD0002492,1,PROD00177,SELL00020,168.97,12.14
ORD0002492,2,PROD00079,SELL00017,218.49,29.42
ORD0002493,1,PROD00136,SELL00141,801.03,7.71
ORD0002494,1,PROD00040,SELL00020,883.85,38.22
ORD0002495,1,PROD00296,SELL00079,564.55,35.03
ORD0002496,1,PROD00122,SELL00004,645.59,17.0
ORD0002497,1,PROD00222,SELL00050,850.33,27.25
ORD0002498,1,PROD00211,SELL00073,797.74,53.88
ORD0002498,2,PROD00163,SELL00129,108.87,9.11
ORD0002498,3,PROD00147,SELL00038,720.79,54.16
ORD0002498,4,PROD00120,SELL00125,671.41,36.87
ORD0002499,1,PROD00297,SELL00037,47.2,54.87
ORD0002500,1,PROD00265,SELL00001,437.79,17.63
ORD0002500,2,PROD00254,SELL00112,471.66,49.05
ORD0002501,1,PROD00063,SELL99781,190.97,46.89
ORD0002501,2,PROD00127,SELL00035,247.28,46.69
ORD0002501,3,PROD00169,SELL00121,676.29,7.38
ORD0002502,1,PROD00097,SELL00016,342.92,55.2
ORD0002503,1,PROD00122,SELL00113,694.55,43.72
ORD0002504,1,PROD00046,SELL00039,884.85,21.54
ORD0002504,2,PROD00199,SELL00014,826.01,46.94
ORD0002504,3,PROD00144,SELL00140,426.91,48.12
ORD0002504,4,PROD00276,SELL00022,623.81,55.94
ORD0002505,1,PROD00213,SELL00005,278.13,47.26
ORD0002506,1,PROD00045,SELL00023,622.68,53.99
ORD0002506,2,PROD00269,SELL00038,316.14,37.58
ORD0002507,1,PROD00059,SELL00142,153.24,51.15
ORD0002508,1,PROD00258,SELL00010,285.8,55.02
ORD0002509,1,PROD00288,SELL00011,460.23,40.38
ORD0002509,2,PROD00044,SELL00003,823.69,11.92
ORD0002509,3,PROD00107,SELL00134,747.51,35.74
ORD0002510,1,PROD00114,SELL00133,786.57,21.26
ORD0002511,1,PROD00027,SELL00018,62.95,31.42
ORD0002511,2,PROD00122,SELL00081,492.91,15.91
ORD0002512,1,PROD00239,SELL00021,669.95,50.79
ORD0002512,2,PROD00260,SELL00135,189.39,32.91
ORD0002512,3,PROD00049,SELL00079,209.93,51.16
ORD0002513,1,PROD00057,SELL00128,519.27,51.23
ORD0002513,2,PROD00231,SELL00107,567.21,44.79
ORD0002514,1,PROD00008,SELL00011,602.97,51.34
ORD0002515,1,PROD00060,SELL00131,-6.35,17.99
ORD0002516,1,PROD00274,SELL00070,554.81,58.08
ORD0002517,1,PROD00226,SELL00060,200.13,14.69
ORD0002517,2,PROD00104,SELL00097,669.49,52.09
ORD0002518,1,PROD00030,SELL00035,18.58,34.23
ORD0002518,2,PROD00152,SELL00147,789.3,13.41
ORD0002519,1,PROD00143,SELL00019,495.97,42.58
ORD0002520,1,PROD00058,SELL00011,111.66,19.59
ORD0002520,2,PROD00259,SELL00070,26.12,29.73
ORD0002521,1,PROD00215,SELL00025,664.93,35.89
ORD0002522,1,PROD00225,SELL00079,750.71,44.94
ORD0002523,1,PROD00113,SELL00061,766.21,48.24
ORD0002524,1,PROD00167,SELL00139,344.21,48.77
ORD0002525,1,PROD00024,SELL00080,520.65,32.17
ORD0002526,1,PROD00116,SELL00011,174.59,35.84
ORD0002526,2,PROD00271,SELL00095,882.88,31.85
ORD0002526,3,PROD00069,SELL00088,82.05,35.87
ORD0002527,1,PROD00222,SELL00028,575.91,37.2
ORD0002527,2,PROD00152,SELL00059,846.53,44.02
ORD0002528,1,PROD00095,SELL00106,554.69,51.16
ORD0002529,1,PROD00077,SELL97040,747.44,50.97
ORD0002530,1,PROD00128,SELL00048,665.64,17.71
ORD0002530,2,PROD00139,SELL00092,814.63,35.93
ORD0002531,1,PROD00240,SELL00056,222.65,32.09
ORD0002532,1,PROD00005,SELL00005,212.19,6.11
ORD0002533,1,PROD00113,SELL00017,113.28,21.48
ORD0002533,2,PROD00292,SELL00111,159.61,51.85
ORD0002534,1,PROD00147,SELL00015,306.79,21.56
ORD0002535,1,PROD00172,SELL00005,715.47,13.13
ORD0002535,2,PROD00273,SELL00100,81.26,57.11
ORD0002536,1,PROD00263,SELL00007,446.52,48.52
ORD0002536,2,PROD00062,SELL00057,320.24,21.18
ORD0002537,1,PROD00212,SELL00139,404.98,7.89
ORD0002538,1,PROD00079,SELL00123,63.79,38.53
ORD0002539,1,PROD00149,SELL00097,323.69,35.23
ORD0002539,2,PROD00286,SELL00042,219.61,44.96
ORD0002539,3,PROD00258,SELL00071,651.39,45.14
ORD0002540,1,PROD00129,SELL00132,474.45,14.67
ORD0002540,2,PROD00136,SELL00011,531.7,19.26
ORD0002541,1,PROD00033,SELL00036,273.51,7.1
ORD0002541,2,PROD00145,SELL00024,216.7,24.31
ORD0002541,3,PROD00126,SELL00043,777.47,22.69
ORD0002541,4,PROD00200,SELL00140,116.4,19.58
ORD0002542,1,PROD00232,SELL00142,60.2,29.76
ORD0002542,2,PROD00096,SELL00109,378.43,12.51
ORD0002543,1,PROD00054,SELL00131,684.0,55.62
ORD0002543,2,PROD00162,SELL00070,341.99,24.19
ORD0002544,1,PROD00190,SELL00109,784.8,59.07
ORD0002544,2,PROD00118,SELL00051,342.55,57.14
ORD0002545,1,PROD00124,SELL00015,587.39,8.19
ORD0002546,1,PROD00131,SELL00138,831.64,26.59
ORD0002547,1,PROD00183,SELL00127,260.3,19.53
ORD0002548,1,PROD00116,SELL00036,98.34,5.89
ORD0002549,1,PROD00259,SELL00071,704.56,38.97
ORD0002550,1,PROD00200,SELL00050,333.72,39.15
ORD0002550,2,PROD00199,SELL00026,670.16,21.01
ORD0002551,1,PROD00232,SELL00134,489.24,50.51
ORD0002552,1,PROD00031,SELL00110,68.03,10.07
ORD0002552,2,PROD00072,SELL00117,587.72,55.27
ORD0002552,3,PROD00034,SELL00124,436.34,14.81
ORD0002552,4,PROD00114,SELL00113,660.8,26.3
